artist,song,explicit,year,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_min,key_name,mode_name,tonality,tempo_class,acoustic,blues,classical,country,dance,easy listening,electronic,folk,hip hop,jazz,latin,metal,pop,r&b,rock,traditional,world
6ix9ine,gummo,True,2018,0.63,0.66,0.775,0.77,0.172,0.0553,0.0,0.129,0.635,157,2.37,D,Major,D Major,Vivace,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jax jones,breathe,False,2017,0.58,0.722,0.744,0.741,0.0363,0.0234,0.000157,0.143,0.686,126,3.27,B,Minor,B Minor,Veloce (Allegro),0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
chainsmokers,sick boy,False,2018,0.69,0.663,0.577,0.642,0.0531,0.109,0.0,0.12,0.454,90,3.13,B,Minor,B Minor,Moderato,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
jay rock,"king's dead (with kendrick lamar, future & james blake)",True,2018,0.71,0.645,0.705,0.766,0.299,0.000813,0.0,0.128,0.376,137,3.49,C#,Major,C# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
rich the kid,plug walk,True,2018,0.72,0.876,0.519,0.691,0.143,0.202,0.0,0.108,0.158,95,2.55,B,Major,B Major,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
kendrick lamar,all the stars (with sza),True,2018,0.8,0.698,0.633,0.769,0.0597,0.0605,0.000194,0.0926,0.552,97,3.52,G#,Major,G# Major,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
logic,everyday,True,2018,0.69,0.667,0.741,0.811,0.0378,0.0425,0.0,0.0761,0.422,150,3.24,C#,Major,C# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
jason derulo,tip toe (feat. french montana),False,2017,0.64,0.845,0.709,0.789,0.0714,0.0233,0.0,0.094,0.62,98,3.07,A#,Minor,A# Minor,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ariana grande,god is a woman,True,2018,0.78,0.602,0.658,0.72,0.0558,0.0233,6e-05,0.237,0.268,145,3.17,C#,Major,C# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
rae sremmurd,powerglide (feat. juicy j) - from sr3mm,True,2018,0.66,0.713,0.831,0.779,0.15,0.0168,0.0,0.118,0.584,174,5.32,C#,Minor,C# Minor,Vivace,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
eo,german,False,2018,0.67,0.862,0.583,0.704,0.0654,0.811,1.86e-05,0.191,0.852,103,2.5,G#,Minor,G# Minor,Moderato,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dennis lloyd,nevermind,False,2017,0.74,0.6,0.688,0.602,0.201,0.159,1.29e-05,0.409,0.0793,100,2.36,F,Minor,F Minor,Moderato,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
girl in red,we fell in love in october,False,2018,0.82,0.566,0.366,0.381,0.028,0.113,0.181,0.155,0.237,130,3.04,G,Major,G Major,Veloce (Allegro),0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
selena gomez,wolves,False,2017,0.78,0.724,0.804,0.786,0.0448,0.124,0.0,0.204,0.306,125,3.17,B,Minor,B Minor,Veloce (Allegro),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tiesto,jackie chan,True,2018,0.72,0.747,0.834,0.872,0.045,0.374,0.0,0.0586,0.687,128,3.35,D#,Minor,D# Minor,Veloce (Allegro),0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
tom walker,leave a light on,False,2017,0.7,0.586,0.624,0.72,0.113,0.0153,1.78e-06,0.133,0.267,69,3.05,F,Major,F Major,Lento (Adagio),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sofia reyes,"1, 2, 3 (feat. jason derulo & de la ghetto)",False,2018,0.65,0.792,0.895,0.86,0.0589,0.165,0.0,0.0501,0.794,95,3.21,C#,Minor,C# Minor,Moderato,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
marshmello,silence,False,2017,0.8,0.52,0.761,0.861,0.0853,0.256,4.96e-06,0.17,0.286,142,3.0,E,Major,E Major,Veloce (Allegro),0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5 seconds of summer,youngblood,False,2018,0.69,0.596,0.854,0.761,0.463,0.0169,0.0,0.124,0.152,120,3.23,G,Minor,G Minor,Allegretto,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
loud luxury,body (feat. brando),False,2017,0.0,0.752,0.764,0.796,0.038,0.0476,9.44e-05,0.0543,0.582,122,2.43,C#,Major,C# Major,Veloce (Allegro),0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
liam payne,for you (fifty shades freed) (& rita ora),False,2018,0.62,0.541,0.787,0.785,0.0331,0.0167,0.0,0.157,0.2,113,4.05,D,Minor,D Minor,Allegretto,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
nf,let you down,False,2017,0.79,0.662,0.714,0.733,0.121,0.312,0.0,0.179,0.464,148,3.32,F,Minor,F Minor,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
xxxtentacion,changes,False,2018,0.79,0.669,0.308,0.516,0.029,0.883,0.0,0.0984,0.52,65,2.01,B,Major,B Major,Lento (Adagio),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
maluma,corazón (feat. nego do borel),False,2018,0.69,0.722,0.738,0.714,0.247,0.328,1.47e-05,0.198,0.748,198,3.04,A,Minor,A Minor,Frenetico (Presto),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cardi b,bodak yellow,True,2018,0.72,0.926,0.703,0.701,0.103,0.0659,0.0,0.231,0.485,125,3.43,B,Minor,B Minor,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
lil baby,yes indeed,True,2018,0.79,0.963,0.346,0.554,0.53,0.0355,0.0,0.108,0.562,120,2.22,F,Minor,F Minor,Allegretto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
jonas blue,rise,False,2018,0.7,0.687,0.785,0.784,0.0333,0.327,0.0,0.203,0.655,106,3.14,C#,Major,C# Major,Moderato,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
david guetta,flames,False,2018,0.59,0.631,0.649,0.723,0.0385,0.0817,3.8e-06,0.0934,0.421,94,3.14,F,Minor,F Minor,Moderato,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
ozuna,vaina loca,False,2018,0.72,0.754,0.805,0.804,0.0752,0.315,0.0,0.203,0.555,94,2.56,F#,Major,F# Major,Moderato,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
charlie puth,how long,False,2018,0.72,0.845,0.561,0.754,0.0778,0.211,3.49e-06,0.0383,0.811,110,3.2,C#,Minor,C# Minor,Allegretto,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
post malone,better now,True,2018,0.8,0.68,0.578,0.727,0.04,0.331,0.0,0.135,0.341,145,3.51,A#,Major,A# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
blocboy jb,look alive (feat. drake),True,2018,0.73,0.922,0.581,0.643,0.27,0.00104,5.86e-05,0.105,0.595,140,3.01,A#,Major,A# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
eminem,river (feat. ed sheeran),True,2017,0.72,0.748,0.749,0.721,0.516,0.142,0.0,0.0713,0.659,90,3.41,G#,Minor,G# Minor,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
marshmello,happier,False,2018,0.82,0.687,0.792,0.878,0.0452,0.191,0.0,0.167,0.671,100,3.34,F,Major,F Major,Moderato,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
dean lewis,be alright,True,2018,0.79,0.553,0.586,0.701,0.0362,0.697,0.0,0.0813,0.443,127,3.16,B,Major,B Major,Veloce (Allegro),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
charlie puth,done for me (feat. kehlani),False,2018,0.67,0.856,0.632,0.831,0.074,0.193,0.0,0.0688,0.697,112,3.0,F#,Minor,F# Minor,Allegretto,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
migos,stir fry,True,2018,0.72,0.817,0.816,0.747,0.269,0.00263,0.0,0.159,0.508,182,3.1,D,Major,D Major,Frenetico (Presto),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
yg,"big bank (feat. 2 chainz, big sean, nicki minaj)",True,2018,0.68,0.745,0.346,0.633,0.331,0.00552,0.0,0.0881,0.112,204,3.57,C#,Major,C# Major,Frenetico (Presto),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
drake,in my feelings,True,2018,0.75,0.835,0.626,0.725,0.125,0.0589,6e-05,0.396,0.35,91,3.37,C#,Major,C# Major,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
b young,jumanji,False,2018,0.6,0.791,0.473,0.526,0.25,0.279,0.0,0.0959,0.603,96,2.53,A#,Minor,A# Minor,Moderato,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
charlie puth,the way i am,False,2018,0.64,0.755,0.769,0.734,0.186,0.314,2.38e-06,0.0628,0.642,115,3.06,A#,Minor,A# Minor,Allegretto,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
reik,me niego (feat. ozuna & wisin),False,2018,0.01,0.777,0.779,0.794,0.0972,0.0543,0.0,0.636,0.768,94,3.41,C,Minor,C Minor,Moderato,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
benny blanco,eastside (with halsey & khalid),False,2018,0.75,0.56,0.68,0.636,0.321,0.555,0.0,0.116,0.319,89,2.53,F#,Minor,F# Minor,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
luis fonsi,échame la culpa,False,2017,0.62,0.733,0.892,0.834,0.0417,0.0376,0.0,0.137,0.675,96,2.53,C,Major,C Major,Moderato,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
mk,17,False,2017,0.65,0.703,0.832,0.658,0.0689,0.00149,0.127,0.0696,0.667,122,3.16,C,Minor,C Minor,Veloce (Allegro),0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
rita ora,anywhere,False,2017,0.63,0.628,0.797,0.818,0.0596,0.0364,0.0,0.104,0.321,107,3.35,B,Minor,B Minor,Moderato,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
banx & ranx,answerphone (feat. yxng bane),False,2018,0.56,0.671,0.834,0.82,0.0885,0.0387,0.0,0.454,0.454,113,3.1,C#,Minor,C# Minor,Allegretto,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
ella mai,trip,False,2018,0.72,0.477,0.61,0.736,0.144,0.225,0.0,0.107,0.358,80,3.33,B,Minor,B Minor,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
daddy yankee,dura,False,2018,0.71,0.783,0.84,0.845,0.051,0.174,0.0,0.412,0.839,95,3.2,C#,Major,C# Major,Moderato,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dj khaled,no brainer,True,2018,0.67,0.552,0.76,0.781,0.342,0.0733,0.0,0.0865,0.639,136,4.2,C,Major,C Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
anne-marie,2002,False,2018,0.8,0.697,0.683,0.871,0.117,0.0372,0.0,0.137,0.603,96,3.06,C#,Minor,C# Minor,Moderato,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
bruno mars,finesse - remix; feat. cardi b,False,2017,0.74,0.704,0.859,0.773,0.0996,0.0185,0.0,0.0215,0.926,105,3.37,F,Minor,F Minor,Moderato,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
finneas,let's fall in love for the night,True,2018,0.71,0.737,0.408,0.621,0.104,0.802,0.0,0.171,0.374,128,3.1,F,Major,F Major,Veloce (Allegro),0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
hugh jackman,the greatest show,False,2017,0.72,0.417,0.824,0.65,0.105,0.000239,0.0545,0.0725,0.4,158,5.02,B,Minor,B Minor,Vivace,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
halsey,bad at love,False,2017,0.72,0.675,0.751,0.839,0.0296,0.0604,0.0,0.0893,0.612,118,3.01,C,Major,C Major,Allegretto,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
drake,i'm upset,True,2018,0.68,0.899,0.586,0.625,0.343,0.279,0.0,0.0836,0.492,150,3.34,B,Minor,B Minor,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
camila cabello,never be the same,False,2018,0.74,0.637,0.713,0.8,0.0747,0.181,0.000637,0.137,0.243,130,3.46,C,Major,C Major,Veloce (Allegro),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
m.o,bad vibe,False,2018,0.54,0.813,0.701,0.795,0.0449,0.178,0.0,0.0962,0.758,110,3.34,A#,Major,A# Major,Allegretto,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
dua lipa,idgaf,True,2017,0.78,0.836,0.544,0.718,0.0943,0.0403,0.0,0.0824,0.51,97,3.37,G,Major,G Major,Moderato,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cashmere cat,miss you (with major lazer & tory lanez),False,2018,0.56,0.747,0.641,0.791,0.0925,0.25,0.00107,0.106,0.453,100,3.06,C#,Major,C# Major,Moderato,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
bazzi,mine,True,2018,0.75,0.71,0.789,0.822,0.0722,0.0161,2.77e-06,0.451,0.717,143,2.11,E,Major,E Major,Veloce (Allegro),0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
lil dicky,freaky friday (feat. chris brown),True,2018,0.7,0.755,0.599,0.765,0.224,0.147,0.0,0.109,0.755,133,3.36,G#,Major,G# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
lauv,i like me better,False,2018,0.81,0.752,0.505,0.637,0.253,0.535,2.55e-06,0.104,0.419,92,3.17,A,Major,A Major,Moderato,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
chainsmokers,this feeling,False,2018,0.73,0.575,0.571,0.623,0.0439,0.0558,0.0,0.0912,0.449,105,3.17,C#,Major,C# Major,Moderato,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
maroon 5,girls like you (feat. cardi b) - cardi b version,True,2018,0.73,0.851,0.541,0.676,0.0505,0.568,0.0,0.13,0.448,125,3.55,C,Major,C Major,Veloce (Allegro),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
khalid,love lies (with normani),False,2018,0.73,0.708,0.648,0.736,0.0449,0.0956,0.0,0.134,0.338,144,3.21,F#,Major,F# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
drake,nice for what,True,2018,0.77,0.585,0.909,0.694,0.0707,0.0891,9.7e-05,0.119,0.758,93,3.3,G#,Major,G# Major,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
kendrick lamar,love. feat. zacari.,True,2017,0.8,0.8,0.585,0.651,0.0924,0.264,0.0,0.153,0.779,126,3.33,A#,Major,A# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
post malone,psycho (feat. ty dolla $ign),True,2018,0.77,0.75,0.56,0.614,0.105,0.546,0.0,0.111,0.459,140,3.41,G#,Major,G# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
lil nas x,old town road - remix,False,2019,0.79,0.878,0.619,0.739,0.102,0.0533,0.0,0.113,0.639,136,2.37,F#,Major,F# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
billie eilish,bad guy,False,2019,0.83,0.701,0.425,0.472,0.375,0.328,0.13,0.1,0.562,135,3.14,G,Major,G Major,Veloce (Allegro),0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
shawn mendes,señorita,False,2019,0.78,0.759,0.548,0.715,0.029,0.0392,0.0,0.0828,0.749,117,3.1,A,Minor,A Minor,Allegretto,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ariana grande,7 rings,True,2019,0.83,0.778,0.317,0.483,0.334,0.592,0.0,0.0881,0.327,140,2.58,C#,Minor,C# Minor,Veloce (Allegro),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
post malone,sunflower - spider-man: into the spider-verse,False,2019,0.79,0.755,0.522,0.798,0.0575,0.533,0.0,0.0685,0.925,90,2.37,D,Major,D Major,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gesaffelstein,lost in the fire (feat. the weeknd),True,2019,0.84,0.658,0.671,0.41,0.0363,0.0933,0.000927,0.115,0.166,101,3.22,D,Major,D Major,Moderato,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
halsey,without me,True,2018,0.77,0.752,0.488,0.665,0.0705,0.297,9.11e-06,0.0936,0.533,136,3.21,F#,Major,F# Major,Veloce (Allegro),0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
regard,ride it,False,2019,0.81,0.88,0.751,0.803,0.0874,0.177,6.43e-05,0.106,0.884,118,2.37,G,Minor,G Minor,Allegretto,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
lady gaga,shallow,False,2018,0.82,0.572,0.385,0.699,0.0308,0.371,0.0,0.231,0.323,96,3.35,G,Major,G Major,Moderato,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mark ronson,nothing breaks like a heart (feat. miley cyrus),False,2018,0.79,0.601,0.794,0.725,0.0671,0.00987,1.36e-06,0.388,0.244,114,3.37,G,Minor,G Minor,Allegretto,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
lewis capaldi,someone you loved,False,2019,0.84,0.501,0.405,0.733,0.0319,0.751,0.0,0.105,0.446,110,3.02,C#,Major,C# Major,Allegretto,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
jax jones,all day and night,False,2019,0.6,0.585,0.782,0.811,0.0897,0.269,0.0,0.156,0.521,122,2.49,C#,Minor,C# Minor,Veloce (Allegro),0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
mustard,pure water (with migos),True,2019,0.75,0.682,0.559,0.74,0.127,0.174,0.0,0.344,0.137,202,3.12,C,Major,C Major,Frenetico (Presto),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
nle choppa,shotta flow (feat. blueface) [remix],True,2019,0.0,0.894,0.511,0.778,0.42,0.0251,0.0,0.14,0.568,120,2.56,D,Major,D Major,Allegretto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
kodak black,zeze (feat. travis scott & offset),True,2018,0.77,0.861,0.603,0.728,0.176,0.0521,0.0,0.0924,0.504,98,3.48,G#,Minor,G# Minor,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
daddy yankee,con calma,False,2019,0.79,0.737,0.86,0.883,0.0593,0.11,1.94e-06,0.0574,0.656,94,3.13,G#,Minor,G# Minor,Moderato,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
alec benjamin,let me down slowly,False,2018,0.82,0.652,0.557,0.731,0.0318,0.74,0.0,0.124,0.483,150,2.49,C#,Minor,C# Minor,Veloce (Allegro),0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
blackpink,kill this love,False,2019,0.01,0.738,0.861,0.809,0.237,0.318,0.00182,0.325,0.58,132,3.09,D,Major,D Major,Veloce (Allegro),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
offset,clout (feat. cardi b),True,2019,0.68,0.919,0.622,0.649,0.0997,0.228,4.24e-06,0.122,0.424,140,3.25,C#,Major,C# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
meduza,piece of your heart,False,2019,0.75,0.677,0.744,0.677,0.0295,0.0404,0.00016,0.074,0.631,124,2.32,A#,Minor,A# Minor,Veloce (Allegro),0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
ed sheeran,antisocial (with travis scott),False,2019,0.63,0.716,0.823,0.751,0.0495,0.132,0.0,0.361,0.91,152,2.41,F,Minor,F Minor,Veloce (Allegro),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
travis scott,sicko mode,True,2018,0.81,0.834,0.73,0.83,0.222,0.00513,0.0,0.124,0.446,155,5.12,G#,Major,G# Major,Veloce (Allegro),0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
mabel,mad love,False,2019,0.0,0.631,0.803,0.867,0.155,0.675,0.0,0.11,0.62,198,2.49,C,Minor,C Minor,Frenetico (Presto),0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
lana del rey,doin' time,True,2019,0.8,0.641,0.559,0.464,0.0355,0.404,0.00402,0.0937,0.523,145,3.22,G,Minor,G Minor,Veloce (Allegro),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dj snake,"taki taki (feat. selena gomez, ozuna & cardi b)",True,2019,0.7,0.842,0.801,0.808,0.228,0.157,4.82e-06,0.0642,0.617,96,3.32,G#,Minor,G# Minor,Moderato,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
a boogie wit da hoodie,look back at it,True,2018,0.73,0.791,0.587,0.763,0.0413,0.407,0.0,0.148,0.536,96,2.59,D#,Minor,D# Minor,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
saweetie,my type,True,2019,0.71,0.899,0.811,0.703,0.258,0.000677,0.0,0.0672,0.587,105,2.06,D,Major,D Major,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
lil tecca,ransom,True,2019,0.78,0.745,0.642,0.704,0.287,0.0204,0.0,0.0658,0.226,180,2.11,G,Minor,G Minor,Frenetico (Presto),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
russ millions,keisha & becky - remix,True,2019,0.69,0.863,0.471,0.542,0.478,0.251,0.0,0.121,0.644,141,4.12,F#,Major,F# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
billie eilish,lovely (with khalid),False,2018,0.86,0.351,0.296,0.514,0.0333,0.934,0.0,0.095,0.12,115,3.2,E,Minor,E Minor,Allegretto,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
mabel,don't call me up,False,2019,0.77,0.674,0.881,0.873,0.147,0.296,3.01e-06,0.0793,0.234,99,2.58,A,Major,A Major,Moderato,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
lil nas x,old town road,False,2019,0.76,0.907,0.53,0.712,0.127,0.0578,2.23e-06,0.101,0.507,136,1.53,C#,Major,C# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
meek mill,going bad (feat. drake),True,2018,0.78,0.889,0.496,0.699,0.0905,0.259,0.0,0.252,0.544,86,3.0,E,Minor,E Minor,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
post malone,wow.,True,2019,0.79,0.829,0.539,0.65,0.208,0.136,1.78e-06,0.103,0.388,100,2.29,B,Minor,B Minor,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
doja cat,juicy,True,2019,0.57,0.786,0.658,0.885,0.0661,0.0856,0.0,0.0689,0.458,170,3.22,C,Major,C Major,Vivace,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
a boogie wit da hoodie,swervin (feat. 6ix9ine),True,2018,0.75,0.581,0.662,0.755,0.303,0.0153,0.0,0.111,0.434,93,3.09,A,Major,A Major,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
iann dior,emotions,False,2019,0.72,0.63,0.63,0.707,0.0395,0.0131,0.0,0.142,0.163,81,2.11,A,Major,A Major,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
paulo londra,adan y eva,False,2019,0.72,0.767,0.709,0.793,0.336,0.323,0.0,0.0745,0.72,172,4.16,C#,Major,C# Major,Vivace,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
drake,money in the grave (drake ft. rick ross),True,2019,0.76,0.831,0.502,0.814,0.046,0.101,0.0,0.122,0.101,101,3.25,A#,Minor,A# Minor,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
lil nas x,panini,False,2019,0.71,0.703,0.594,0.71,0.0752,0.342,0.0,0.123,0.475,154,1.54,F,Minor,F Minor,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
bad bunny,mia (feat. drake),False,2018,0.77,0.817,0.539,0.7,0.0621,0.0141,0.000496,0.099,0.158,97,3.3,F#,Minor,F# Minor,Moderato,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
polo g,pop out (feat. lil tjay),True,2019,0.78,0.772,0.639,0.662,0.467,0.15,0.0,0.0698,0.261,168,2.46,C#,Major,C# Major,Vivace,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
juice wrld,robbery,True,2019,0.53,0.685,0.692,0.761,0.0457,0.328,0.0,0.153,0.578,160,4.0,D,Major,D Major,Vivace,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21 savage,a lot,True,2018,0.78,0.837,0.636,0.636,0.086,0.0395,0.00125,0.342,0.274,146,4.48,C#,Major,C# Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
young thug,the london (feat. j. cole & travis scott),True,2019,0.69,0.796,0.586,0.67,0.147,0.0247,0.0,0.132,0.179,98,3.2,E,Minor,E Minor,Moderato,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
anuel aa,china,False,2019,0.76,0.786,0.808,0.831,0.0882,0.0846,0.000289,0.0822,0.609,105,5.01,G,Major,G Major,Moderato,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
camila cabello,liar,False,2019,0.65,0.74,0.498,0.683,0.0456,0.0169,0.00282,0.319,0.652,98,3.27,B,Minor,B Minor,Moderato,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
flipp dinero,leave me alone,True,2019,0.69,0.792,0.743,0.875,0.0851,0.107,0.0,0.183,0.742,150,3.15,G,Major,G Major,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
cardi b,money,True,2018,0.73,0.95,0.59,0.692,0.29,0.00534,0.0,0.11,0.219,130,3.03,G#,Minor,G# Minor,Veloce (Allegro),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ariana grande,"break up with your girlfriend, i'm bored",True,2019,0.76,0.726,0.554,0.752,0.0917,0.0421,0.0,0.106,0.335,170,3.1,F,Minor,F Minor,Vivace,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
dave,location (feat. burna boy),True,2019,0.78,0.812,0.496,0.719,0.297,0.271,0.0,0.0955,0.55,110,4.01,A,Minor,A Minor,Allegretto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
